resultsTargetWeights;resultsAlignWeights;resultsCohesionWeights;resultsSeparateWeights;resultsNumPreys;resultsNumPredators
0.5649898;0.6090249;0.583483;0.3874885;25;0
0.5641981;0.6099767;0.583611;0.3881415;25;0
0.5633664;0.6109993;0.5837353;0.388846;25;0
0.5624804;0.6120958;0.5838559;0.3896036;25;0
0.5615242;0.6132686;0.5839718;0.3904139;25;0
0.5604813;0.6145181;0.5840825;0.391275;25;0
0.5593346;0.6158428;0.5841873;0.3921829;23;0
0.486974;0.6072157;0.5584701;0.44682;25;0
0.4852153;0.6086748;0.5585603;0.4468399;25;0
0.4832739;0.6101905;0.5585754;0.4468585;25;0
0.4812046;0.6117426;0.5585873;0.4468761;25;0
0.4790136;0.61331;0.5585938;0.4468929;25;0
0.4767172;0.6148664;0.5585924;0.4469086;25;0
0.4743438;0.6163803;0.5585802;0.4469236;25;0
0.4719347;0.6178162;0.5585542;0.4469378;25;0
0.4695448;0.6191347;0.558511;0.4469514;25;0
0.467239;0.6202939;0.5584468;0.4469642;25;0
0.4650904;0.6212488;0.5583575;0.4469764;25;0
0.4631737;0.6219518;0.5582381;0.446988;25;0
0.4615619;0.6223501;0.558083;0.4469991;25;0
0.4603211;0.6223843;0.5578859;0.4470099;25;0
0.4595088;0.6219847;0.5576397;0.4470202;25;0
0.4591712;0.6210701;0.5573363;0.4470305;25;0
0.4593421;0.6195487;0.556967;0.4470407;25;0
0.4600397;0.6173277;0.5565221;0.4470513;25;0
0.4612604;0.6143332;0.555992;0.4470626;25;0
0.4629721;0.6105461;0.5553666;0.4470753;25;0
0.4651065;0.6060438;0.554637;0.4470904;25;0
0.4675568;0.6010312;0.5537957;0.4471092;25;0
0.4701839;0.5958301;0.552838;0.4471337;25;0
0.4728323;0.5908136;0.5517634;0.4471668;25;0
0.4753513;0.5863115;0.5505758;0.4472126;25;0
0.4776154;0.5825333;0.5492857;0.4472768;25;0
0.4795365;0.5795484;0.5479088;0.447367;25;0
0.481064;0.5773147;0.5464669;0.447493;25;0
0.4821795;0.5757281;0.5449857;0.4476674;25;0
0.4828863;0.5746647;0.5434929;0.4479043;25;0
0.4832005;0.5740082;0.542016;0.4482202;25;0
0.4831433;0.5736601;0.5405805;0.4486314;25;0
0.4827384;0.5735435;0.5392073;0.4491532;25;0
0.4820099;0.5735991;0.5379121;0.4497973;25;0
0.4809831;0.5737827;0.5367051;0.4505695;25;0
0.4796859;0.5740616;0.5355912;0.4514684;25;0
0.478149;0.5744113;0.5345706;0.4524843;25;0
0.4764076;0.5748135;0.5336403;0.4536;25;0
0.4745004;0.5752545;0.5327944;0.454792;25;0
0.4724688;0.575724;0.5320256;0.4560338;25;0
0.4703552;0.576214;0.531326;0.4572977;25;0
0.4682004;0.5767183;0.530687;0.458558;25;0
0.4660427;0.5772324;0.5301006;0.4597925;25;0
0.4639154;0.5777527;0.5295585;0.4609837;25;0
0.4618458;0.5782762;0.529054;0.4621189;25;0
0.4598555;0.5788006;0.5285804;0.4631899;25;0
